1			-0.041555404
1.01			0.034974783
1.02			0.089203975
1.03			0.105533665
1.04			0.091763106
1.05			0.065806211
1.06			0.035705963
1.07			0.018401366
1.08			0.015476646
1.09			0.022422857
1.1			0.03777764
1.11			0.075189689
1.12			0.125519255
1.13			0.197418634
1.14			0.272973913
1.15			0.330249689
1.16			0.357059627
1.17			0.359496894
1.18			0.342436025
1.19			0.330249689
1.2			0.330249689
1.21			0.33390559
1.22			0.332686957
1.23			0.309532919
1.24			0.266880745
1.25			0.224228571
1.26			0.212042236
1.27			0.225447205
1.28			0.255913043
1.29			0.280285714
1.3			0.269318012
1.31			0.214479503
1.32			0.123081988
1.33			0.031197019
1.34			-0.037655776
1.35			-0.064953168
1.36			-0.073118012
1.37			-0.069462112
1.38			-0.073971056
1.39			-0.08030795
1.4			-0.083476398
1.41			-0.085791801
1.42			-0.083476398
1.43			-0.092981739
1.44			-0.111504969
1.45			-0.136486957
1.46			-0.155985093
1.47			-0.166952795
1.48			-0.147454658
1.49			-0.11808559
1.5			-0.09517528
1.51			-0.066781118
1.52			-0.033634286
1.53			0.011211429
1.54			0.067756025
1.55			0.124300621
1.56			0.151110559
1.57			0.15476646
1.58			0.118207453
1.59			0.047892298
1.6			-0.02108236
1.61			-0.065684348
1.62			-0.089203975
1.63			-0.088229068
1.64			-0.081648447
1.65			-0.073483602
1.66			-0.059834907
1.67			-0.040093043
1.68			-0.017670186
1.69			0.002205727
1.7			-0.000928599
1.71			-0.035705963
1.72			-0.094565963
1.73			-0.173045963
1.74			-0.241289441
1.75			-0.279067081
1.76			-0.290034783
1.77			-0.287597516
1.78			-0.270536646
1.79			-0.23763354
1.8			-0.187669565
1.81			-0.097978137
1.82			-0.000933473
1.83			0.0981
1.84			0.164515528
1.85			0.203511801
1.86			0.212042236
1.87			0.226665839
1.88			0.258350311
1.89			0.318063354
1.9			0.377776398
1.91			0.426521739
1.92			0.449675776
1.93			0.458206211
1.94			0.465518012
1.95			0.495983851
1.96			0.522793789
1.97			0.528886957
1.98			0.515481988
1.99			0.446019876
2			0.353403727
2.01			0.243726708
2.02			0.169390062
2.03			0.106874161
2.04			0.081770311
2.05			0.031806335
2.06			-0.024616398
2.07			-0.07811441
2.08			-0.113698509
2.09			-0.113454783
2.1			-0.067268571
2.11			0.008798534
2.12			0.106021118
2.13			0.212042236
2.14			0.318063354
2.15			0.425303106
2.16			0.538636025
2.17			0.627596273
2.18			0.677560248
2.19			0.669029814
2.2			0.60931677
2.21			0.522793789
2.22			0.437489441
2.23			0.341217391
2.24			0.251038509
2.25			0.148673292
2.26			0.027541118
2.27			-0.107970932
2.28			-0.221791304
2.29			-0.303439752
2.3			-0.329031056
2.31			-0.338780124
2.32			-0.341217391
2.33			-0.361934161
2.34			-0.387525466
2.35			-0.426521739
2.36			-0.447238509
2.37			-0.454550311
2.38			-0.431396273
2.39			-0.416772671
2.4			-0.405804969
2.41			-0.399711801
2.42			-0.382650932
2.43			-0.368027329
2.44			-0.341217391
2.45			-0.331468323
2.46			-0.347310559
2.47			-0.382650932
2.48			-0.416772671
2.49			-0.441145342
2.5			-0.403367702
2.51			-0.324156522
2.52			-0.226665839
2.53			-0.13770559
2.54			-0.076530186
2.55			-0.05995677
2.56			-0.034731056
2.57			-0.003180634
2.58			0.030343975
2.59			0.074580373
2.6			0.120522857
2.61			0.149891925
2.62			0.162078261
2.63			0.160859627
2.64			0.147454658
2.65			0.134049689
2.66			0.111748696
2.67			0.083354534
2.68			0.074945963
2.69			0.070802609
2.7			0.082257764
2.71			0.098709317
2.72			0.108823975
2.73			0.083598261
2.74			0.042408447
2.75			0.012551925
2.76			0.011869491
2.77			0.066781118
2.78			0.174264596
2.79			0.309532919
2.8			0.410679503
2.81			0.444801242
2.82			0.400930435
2.83			0.336342857
2.84			0.248601242
2.85			0.203511801
2.86			0.141361491
2.87			0.117841863
2.88			0.075677143
2.89			0.027662981
2.9			-0.044723851
2.91			-0.09700323
2.92			-0.157203727
2.93			-0.186450932
2.94			-0.182795031
2.95			-0.169390062
2.96			-0.160859627
2.97			-0.153547826
2.98			-0.187669565
2.99			-0.253475776
3			-0.344873292
3.01			-0.422865839
3.02			-0.459424845
3.03			-0.398493168
3.04			-0.327812422
3.05			-0.209604969
3.06			-0.072630559
3.07			0.058738137
3.08			0.146236025
3.09			0.203511801
3.1			0.220572671
3.11			0.173045963
3.12			0.111870559
3.13			0.024494534
3.14			-0.060444224
3.15			-0.138924224
3.16			-0.152329193
3.17			-0.145017391
3.18			-0.141361491
3.19			-0.135268323
3.2			-0.130393789
3.21			-0.11735441
3.22			-0.101634037
3.23			-0.049110932
3.24			0.035584099
3.25			0.136486957
3.26			0.187669565
3.27			0.160859627
3.28			0.071899379
3.29			-0.019863727
3.3			-0.091031925
3.31			-0.05922559
3.32			0.052644969
3.33			0.170608696
3.34			0.249819876
3.35			0.243726708
3.36			0.140142857
3.37			-0.014379876
3.38			-0.145017391
3.39			-0.236414907
3.4			-0.263224845
3.41			-0.286378882
3.42			-0.325375155
3.43			-0.337561491
3.44			-0.309532919
3.45			-0.25469441
3.46			-0.174264596
3.47			-0.081648447
3.48			-0.050573292
3.49			-0.047770435
3.5			-0.053619876
3.51			-0.071777516
3.52			-0.130393789
3.53			-0.168171429
3.54			-0.219354037
3.55			-0.27175528
3.56			-0.29612795
3.57			-0.301002484
3.58			-0.244945342
3.59			-0.184013665
3.6			-0.078967453
3.61			-0.020838634
3.62			-0.043870807
3.63			-0.101390311
3.64			-0.131612422
3.65			-0.162078261
3.66			-0.148673292
3.67			-0.121741491
3.68			-0.141361491
3.69			-0.138924224
3.7			-0.110408199
3.71			-0.065928075
3.72			0.003180634
3.73			0.096881366
3.74			0.166952795
3.75			0.248601242
3.76			0.35462236
3.77			0.382650932
3.78			0.35096646
3.79			0.318063354
3.8			0.286378882
3.81			0.17913913
3.82			0.111870559
3.83			0.058372547
3.84			-0.003704646
3.85			-0.05995677
3.86			-0.029125342
3.87			0.084451304
3.88			0.210823602
3.89			0.336342857
3.9			0.349747826
3.91			0.301002484
3.92			0.285160248
3.93			0.319281988
3.94			0.248601242
3.95			0.101999627
3.96			-0.050573292
3.97			-0.229103106
3.98			-0.374120497
3.99			-0.43383354
4			-0.432614907
4.01			-0.444801242
4.02			-0.458206211
4.03			-0.554478261
4.04			-0.654406211
4.05			-0.641001242
4.06			-0.575195031
4.07			-0.46795528
4.08			-0.404586335
4.09			-0.348529193
4.1			-0.282722981
4.11			-0.227884472
4.12			-0.293690683
4.13			-0.424084472
4.14			-0.528886957
4.15			-0.651968944
4.16			-0.656843478
4.17			-0.625159006
4.18			-0.564227329
4.19			-0.506951553
4.2			-0.338780124
4.21			-0.202293168
4.22			-0.044114534
4.23			0.022666584
4.24			0.135268323
4.25			0.242508075
4.26			0.388744099
4.27			0.426521739
4.28			0.363152795
4.29			0.15842236
4.3			-0.102121491
4.31			-0.341217391
4.32			-0.51304472
4.33			-0.534980124
4.34			-0.41311677
4.35			-0.223009938
4.36			-0.072143106
4.37			0.112114286
4.38			0.422865839
4.39			0.636126708
4.4			0.815265839
4.41			1.065085714
4.42			1.328310559
4.43			1.450173913
4.44			1.486732919
4.45			1.413614907
4.46			1.303937888
4.47			1.073616149
4.48			0.856699379
4.49			0.608098137
4.5			0.247382609
4.51			-0.192544099
4.52			-0.548385093
4.53			-0.650750311
4.54			-0.495983851
4.55			-0.229103106
4.56			0.059469317
4.57			0.207167702
4.58			0.194981366
4.59			0.187669565
4.6			0.282722981
4.61			0.265662112
4.62			0.143798758
4.63			0.042652174
4.64			-0.225447205
4.65			-0.503295652
4.66			-0.729961491
4.67			-0.811609938
4.68			-0.859136646
4.69			-0.799423602
4.7			-0.856699379
4.71			-0.792111801
4.72			-0.623940373
4.73			-0.285160248
4.74			0.11918236
4.75			0.631252174
4.76			0.86035528
4.77			0.853043478
4.78			0.66415528
4.79			0.461862112
4.8			0.102974534
4.81			-0.229103106
4.82			-0.325375155
4.83			-0.023275901
4.84			0.43017764
4.85			0.792111801
4.86			1.088239752
4.87			1.291751553
4.88			1.535478261
4.89			1.596409938
4.9			1.632968944
4.91			1.377055901
4.92			1.032182609
4.93			0.225447205
4.94			-0.45089441
4.95			-0.699495652
4.96			-0.55082236
4.97			-0.311970186
4.98			-0.017670186
4.99			0.416772671
5			0.918849689
5.01			1.140640994
5.02			1.061429814
5.03			0.88472795
5.04			0.854262112
5.05			0.862792547
5.06			0.850606211
5.07			0.653187578
5.08			0.480141615
5.09			0.515481988
5.1			0.676341615
5.11			0.528886957
5.12			0.220572671
5.13			0.044236398
5.14			-0.014867329
5.15			-0.260787578
5.16			-0.60566087
5.17			-0.776269565
5.18			-0.745803727
5.19			-0.789674534
5.2			-0.845731677
5.21			-0.893258385
5.22			-0.867667081
5.23			-0.628814907
5.24			-0.108214658
5.25			0.157203727
5.26			0.112114286
5.27			-0.026200621
5.28			0.093469193
5.29			0.084329441
5.3			0.063856398
5.31			-0.141361491
5.32			-0.114185963
5.33			-0.335124224
5.34			-0.498421118
5.35			-0.305877019
5.36			0.220572671
5.37			0.591037267
5.38			1.007809938
5.39			1.51110559
5.4			1.462360248
5.41			0.988311801
5.42			0.544729193
5.43			0.431396273
5.44			0.662936646
5.45			1.045587578
5.46			1.138203727
5.47			0.973688199
5.48			0.918849689
5.49			1.009028571
5.5			1.157701863
5.51			1.119924224
5.52			0.779925466
5.53			0.118329317
5.54			-0.393618634
5.55			-0.368027329
5.56			0.050085839
5.57			0.349747826
5.58			0.498421118
5.59			0.82257764
5.6			0.956627329
5.61			1.01877764
5.62			1.088239752
5.63			1.140640994
5.64			0.948096894
5.65			0.673904348
5.66			0.377776398
5.67			0.126737888
5.68			-0.210823602
5.69			-0.331468323
5.7			-0.3924
5.71			-0.45089441
5.72			-0.682434783
5.73			-0.600786335
5.74			-0.357059627
5.75			-0.266880745
5.76			-0.29247205
5.77			-0.121375901
5.78			0.01852323
5.79			0.056179006
5.8			-0.081160994
5.81			-0.343654658
5.82			-0.608098137
5.83			-0.796986335
5.84			-1.11870559
5.85			-1.303937888
5.86			-0.996842236
5.87			-0.74336646
5.88			-0.829889441
5.89			-1.111393789
5.9			-1.255192547
5.91			-1.024870807
5.92			-1.028526708
5.93			-1.267378882
5.94			-1.303937888
5.95			-1.149171429
5.96			-0.857918012
5.97			-0.88107205
5.98			-0.798204969
5.99			-0.856699379
6			-1.230819876
6.01			-1.364869565
6.02			-1.174762733
6.03			-0.983437267
6.04			-0.82623354
6.05			-0.63003354
6.06			-0.656843478
6.07			-0.694621118
6.08			-0.53010559
6.09			-0.573976398
6.1			-0.970032298
6.11			-1.255192547
6.12			-0.971250932
6.13			-0.48867205
6.14			0.116379503
6.15			0.532542857
6.16			0.552040994
6.17			0.246163975
6.18			0.044845714
6.19			0.079820497
6.2			0.09956236
6.21			0.13770559
6.22			0.136486957
6.23			0.363152795
6.24			0.385088199
6.25			0.244945342
6.26			0.12064472
6.27			0.294909317
6.28			0.810391304
6.29			1.474546584
6.3			1.840136646
6.31			1.901068323
6.32			1.962
6.33			1.815763975
6.34			1.210103106
6.35			0.661718012
6.36			0.520356522
6.37			0.444801242
6.38			0.269318012
6.39			0.374120497
6.4			0.623940373
6.41			0.718993789
6.42			0.553259627
6.43			0.465518012
6.44			0.37533913
6.45			0.232759006
6.46			0.056544596
6.47			-0.090666335
6.48			-0.298565217
6.49			-0.37533913
6.5			-0.342436025
6.51			0.006397826
6.52			0.486234783
6.53			0.644657143
6.54			0.554478261
6.55			0.439926708
6.56			0.498421118
6.57			0.536198758
6.58			0.388744099
6.59			0.264443478
6.6			0.327812422
6.61			0.82623354
6.62			1.401428571
6.63			1.596409938
6.64			1.377055901
6.65			1.032182609
6.66			0.602004969
6.67			0.517919255
6.68			0.348529193
6.69			0.212042236
6.7			0.131612422
6.71			0.397274534
6.72			0.443582609
6.73			0.41311677
6.74			0.155985093
6.75			-0.126737888
6.76			-0.143798758
6.77			0.276629814
6.78			0.427740373
6.79			0.07738323
6.8			-0.410679503
6.81			-0.628814907
6.82			-0.923724224
6.83			-1.030963975
6.84			-0.896914286
6.85			-0.573976398
6.86			-0.449675776
6.87			-0.399711801
6.88			-0.078358137
6.89			0.683653416
6.9			1.401428571
6.91			1.840136646
6.92			1.827950311
6.93			1.547664596
6.94			1.095551553
6.95			0.855480745
6.96			0.459424845
6.97			0.003070957
6.98			-0.241289441
6.99			-0.290034783
7			-0.712900621
7.01			-1.094332919
7.02			-1.584223602
7.03			-1.767018634
7.04			-1.64515528
7.05			-1.35268323
7.06			-1.163795031
7.07			-1.029745342
7.08			-0.92250559
7.09			-0.850606211
7.1			-0.898132919
7.11			-0.840857143
7.12			-0.662936646
7.13			-0.339998758
7.14			0.112236149
7.15			0.577632298
7.16			0.307095652
7.17			0.140142857
7.18			0.410679503
7.19			0.738491925
7.2			0.66415528
7.21			0.600786335
7.22			0.581288199
7.23			0.376557764
7.24			-0.041311677
7.25			-0.656843478
7.26			-1.128454658
7.27			-1.462360248
7.28			-1.608596273
7.29			-1.693900621
7.3			-1.632968944
7.31			-1.340496894
7.32			-0.694621118
7.33			-0.165734161
7.34			0.149891925
7.35			0.109798882
7.36			0.101755901
7.37			0.034731056
7.38			-0.294909317
7.39			-0.799423602
7.4			-1.199135404
7.41			-1.389242236
7.42			-0.838419876
7.43			0.014745466
7.44			0.717775155
7.45			0.879853416
7.46			0.610535404
7.47			-0.049963975
7.48			-0.419209938
7.49			-0.503295652
7.5			-0.487453416
7.51			-0.45089441
7.52			-0.042286584
7.53			0.272973913
7.54			0.480141615
7.55			0.555696894
7.56			0.249819876
7.57			-0.185232298
7.58			-0.404586335
7.59			-0.597130435
7.6			-0.959064596
7.61			-1.005372671
7.62			-0.894477019
7.63			-0.712900621
7.64			-0.526449689
7.65			-0.580069565
7.66			-0.887165217
7.67			-0.872541615
7.68			-0.497202484
7.69			-0.495983851
7.7			-0.599567702
7.71			-0.549603727
7.72			-0.453331677
7.73			-0.704370186
7.74			-0.874978882
7.75			-0.90178882
7.76			-0.671467081
7.77			-0.377776398
7.78			-0.005313242
7.79			0.242508075
7.8			0.352185093
7.81			0.208386335
7.82			0.124300621
7.83			0.05630087
7.84			0.09846559
7.85			0.084695031
7.86			0.001876696
7.87			0.023763354
7.88			0.231540373
7.89			0.359496894
7.9			0.012430062
7.91			-0.291253416
7.92			-0.314407453
7.93			-0.480141615
7.94			-0.720212422
7.95			-0.698277019
7.96			-0.572757764
7.97			-0.503295652
7.98			-0.520356522
7.99			-0.543510559
8			-0.782362733
8.01			-0.910319255
8.02			-1.079709317
8.03			-0.832326708
8.04			-0.45089441
8.05			-0.07665205
8.06			0.089569565
8.07			0.023397764
8.08			0.024250807
8.09			0.37168323
8.1			0.834763975
8.11			0.932254658
8.12			0.615409938
8.13			0.029734658
8.14			-0.294909317
8.15			-0.528886957
8.16			-0.619065839
8.17			-0.209604969
8.18			0.466736646
8.19			0.693402484
8.2			0.399711801
8.21			0.143798758
8.22			0.000960283
8.23			0.247382609
8.24			0.37533913
8.25			0.572757764
8.26			0.725086957
8.27			0.990749068
8.28			0.888383851
8.29			0.867667081
8.3			0.589818634
8.31			0.304658385
8.32			-0.092981739
8.33			-0.47161118
8.34			-1.055336646
8.35			-1.189386335
8.36			-1.389242236
8.37			-1.559850932
8.38			-1.572037267
8.39			-1.35268323
8.4			-0.895695652
8.41			-0.339998758
8.42			-0.030831429
8.43			-0.071533789
8.44			-0.17913913
8.45			-0.400930435
8.46			-0.625159006
8.47			-0.508170186
8.48			-0.493546584
8.49			-0.51304472
8.5			-0.208386335
8.51			0.442363975
8.52			1.303937888
8.53			1.523291925
8.54			1.572037267
8.55			1.572037267
8.56			1.547664596
8.57			1.596409938
8.58			1.523291925
8.59			1.340496894
8.6			1.450173913
8.61			1.401428571
8.62			1.303937888
8.63			1.230819876
8.64			0.907881988
8.65			0.63003354
8.66			0.789674534
8.67			0.553259627
8.68			0.17913913
8.69			-0.105655528
8.7			-0.185232298
8.71			-0.35096646
8.72			-0.491109317
8.73			-0.525231056
8.74			-0.410679503
8.75			-0.1962
8.76			0.054716646
8.77			0.17913913
8.78			0.036437143
8.79			-0.145017391
8.8			-0.180357764
8.81			-0.279067081
8.82			-0.455768944
8.83			-0.543510559
8.84			-0.483797516
8.85			-0.241289441
8.86			0.138924224
8.87			0.40946087
8.88			0.610535404
8.89			1.013903106
8.9			1.389242236
8.91			1.498919255
8.92			1.474546584
8.93			1.572037267
8.94			1.791391304
8.95			1.876695652
8.96			1.791391304
8.97			1.401428571
8.98			0.654406211
8.99			0.074580373
9			-0.308314286
9.01			-0.277848447
9.02			-0.039849317
9.03			-0.160859627
9.04			-0.480141615
9.05			-0.608098137
9.06			-0.57153913
9.07			-0.240070807
9.08			-0.084085714
9.09			0.062394037
9.1			0.29612795
9.11			0.559352795
9.12			0.257131677
9.13			0.064709441
9.14			-0.102121491
9.15			-0.407023602
9.16			-0.821359006
9.17			-1.163795031
9.18			-1.267378882
9.19			-0.96393913
9.2			-0.543510559
9.21			-0.31684472
9.22			-0.466736646
9.23			-0.88107205
9.24			-1.21863354
9.25			-1.450173913
9.26			-1.815763975
9.27			-1.742645963
9.28			-1.64515528
9.29			-1.474546584
9.3			-0.857918012
9.31			-0.001255193
9.32			0.57153913
9.33			0.683653416
9.34			0.703151553
9.35			0.722649689
9.36			0.591037267
9.37			0.458206211
9.38			0.602004969
9.39			0.803079503
9.4			1.054118012
9.41			1.291751553
9.42			1.401428571
9.43			1.205228571
9.44			0.954190062
9.45			0.873760248
9.46			1.147952795
9.47			1.523291925
9.48			1.876695652
9.49			1.852322981
9.5			1.437987578
9.51			1.188167702
9.52			1.138203727
9.53			0.778706832
9.54			0.508170186
9.55			0.582506832
9.56			0.855480745
9.57			1.048024845
9.58			1.316124224
9.59			1.35268323
9.6			1.243006211
9.61			1.090677019
9.62			0.859136646
9.63			0.783581366
9.64			0.798204969
9.65			0.786018634
9.66			0.695839752
9.67			0.662936646
9.68			0.180357764
9.69			-0.151110559
9.7			-0.348529193
9.71			-0.655624845
9.72			-0.810391304
9.73			-0.807954037
9.74			-0.686090683
9.75			-0.297346584
9.76			0.170608696
9.77			0.280285714
9.78			0.400930435
9.79			0.463080745
9.8			0.192544099
9.81			-0.298565217
9.82			-0.72630559
9.83			-0.890821118
9.84			-1.065085714
9.85			-1.213759006
9.86			-1.291751553
9.87			-0.991967702
9.88			-0.734836025
9.89			-0.611754037
9.9			-0.569101863
9.91			-0.360715528
9.92			-0.236414907
9.93			-0.249819876
9.94			-0.303439752
9.95			-0.23763354
9.96			-0.331468323
9.97			-0.405804969
9.98			-0.298565217
9.99			-0.00369246
10			0.11918236
10.01			0.315626087
10.02			0.60566087
10.03			0.594693168
10.04			0.536198758
10.05			0.51304472
10.06			0.255913043
10.07			0.086401118
10.08			-0.033512422
10.09			0.05666646
10.1			0.293690683
10.11			0.68852795
10.12			0.768957764
10.13			0.76408323
10.14			0.594693168
10.15			0.400930435
10.16			0.285160248
10.17			-0.127956522
10.18			-0.729961491
10.19			-1.230819876
10.2			-1.840136646
10.21			-1.901068323
10.22			-1.876695652
10.23			-1.80357764
10.24			-1.632968944
10.25			-1.389242236
10.26			-0.944440994
10.27			-1.13942236
10.28			-1.66952795
10.29			-1.620782609
10.3			-1.706086957
10.31			-1.535478261
10.32			-1.413614907
10.33			-0.74702236
10.34			-0.121863354
10.35			0.330249689
10.36			0.491109317
10.37			0.439926708
10.38			0.218135404
10.39			-0.138924224
10.4			-0.27175528
10.41			-0.582506832
10.42			-0.932254658
10.43			-0.877416149
10.44			-0.400930435
10.45			0.033756149
10.46			0.260787578
10.47			0.326593789
10.48			0.051182609
10.49			0.241289441
10.5			0.82623354
10.51			1.191823602
10.52			0.872541615
10.53			0.393618634
10.54			0.1962
10.55			0.260787578
10.56			0.537417391
10.57			0.895695652
10.58			1.010247205
10.59			0.625159006
10.6			-0.033268696
10.61			-0.796986335
10.62			-1.032182609
10.63			-1.124798758
10.64			-1.029745342
10.65			-0.911537888
10.66			-0.29612795
10.67			-0.060444224
10.68			-0.123081988
10.69			-0.201074534
10.7			-0.262006211
10.71			-0.03704646
10.72			0.078601863
10.73			0.115039006
10.74			0.232759006
10.75			0.318063354
10.76			0.165734161
10.77			-0.151110559
10.78			-0.482578882
10.79			-1.002935404
10.8			-1.303937888
10.81			-1.267378882
10.82			-0.90544472
10.83			-0.505732919
10.84			0.027053665
10.85			0.612972671
10.86			1.166232298
10.87			1.21863354
10.88			0.720212422
10.89			-0.012308199
10.9			-0.718993789
10.91			-0.944440994
10.92			-0.443582609
10.93			-0.062394037
10.94			-0.251038509
10.95			-0.264443478
10.96			-0.119426087
10.97			-0.051304472
10.98			-0.107239752
10.99			-0.374120497
11			-0.348529193
11.01			-0.221791304
11.02			0.305877019
11.03			0.502077019
11.04			0.498421118
11.05			0.241289441
11.06			0.146236025
11.07			0.163296894
11.08			0.520356522
11.09			0.481360248
11.1			0.428959006
11.11			0.524012422
11.12			0.565445963
11.13			0.443582609
11.14			-0.017548323
11.15			-0.127956522
11.16			0.140142857
11.17			0.307095652
11.18			0.404586335
11.19			0.347310559
11.2			0.219354037
11.21			-0.005873814
11.22			-0.247382609
11.23			-0.666592547
11.24			-0.834763975
11.25			-1.072397516
11.26			-0.750678261
11.27			-0.27175528
11.28			0.151110559
11.29			0.319281988
11.3			0.404586335
11.31			0.446019876
11.32			0.231540373
11.33			-0.126737888
11.34			-0.335124224
11.35			-0.606879503
11.36			-0.729961491
11.37			-0.748240994
11.38			-0.970032298
11.39			-0.934691925
11.4			-0.855480745
11.41			-0.627596273
11.42			-0.382650932
11.43			-0.359496894
11.44			-0.494765217
11.45			-0.510607453
11.46			-0.103583851
11.47			0.225447205
11.48			0.511826087
11.49			0.723868323
11.5			0.862792547
11.51			0.681216149
11.52			0.552040994
11.53			0.405804969
11.54			0.035096646
11.55			-0.043383354
11.56			0.104315031
11.57			0.372901863
11.58			0.424084472
11.59			0.431396273
11.6			0.432614907
11.61			0.527668323
11.62			0.627596273
11.63			0.447238509
11.64			0.111017516
11.65			-0.212042236
11.66			-0.432614907
11.67			-0.595911801
11.68			-0.754334161
11.69			-0.859136646
11.7			-0.804298137
11.71			-0.703151553
11.72			-0.604442236
11.73			-0.527668323
11.74			-0.348529193
11.75			-0.336342857
11.76			-0.044845714
11.77			0.368027329
11.78			0.679997516
11.79			0.796986335
11.8			1.019996273
11.81			1.168669565
11.82			1.267378882
11.83			1.425801242
11.84			1.462360248
11.85			1.608596273
11.86			1.316124224
11.87			0.828670807
11.88			0.247382609
11.89			-0.045089441
11.9			-0.09590646
11.91			-0.061662857
11.92			0.102730807
11.93			0.281504348
11.94			0.280285714
11.95			0.129175155
11.96			-0.083110807
11.97			-0.553259627
11.98			-0.825014907
11.99			-0.783581366
12			-0.352185093
12.01			-0.070802609
12.02			0.337561491
12.03			0.561790062
12.04			0.677560248
12.05			0.645875776
12.06			0.442363975
12.07			0.255913043
12.08			0.103461988
12.09			0.012308199
12.1			-0.422865839
12.11			-0.865229814
12.12			-0.90178882
12.13			-1.015121739
12.14			-0.978562733
12.15			-0.854262112
12.16			-0.955408696
12.17			-0.982218634
12.18			-0.823796273
12.19			-0.733617391
12.2			-0.565445963
12.21			-0.142580124
12.22			0.431396273
12.23			0.70558882
12.24			0.815265839
12.25			0.862792547
12.26			0.88107205
12.27			0.894477019
12.28			1.062648447
12.29			1.216196273
12.3			1.200354037
12.31			1.243006211
12.32			1.316124224
12.33			1.51110559
12.34			1.584223602
12.35			1.584223602
12.36			1.279565217
12.37			0.66415528
12.38			0.152329193
12.39			-0.27541118
12.4			-0.693402484
12.41			-0.906663354
12.42			-0.877416149
12.43			-0.621503106
12.44			-0.288816149
12.45			0.002949093
12.46			-0.046429938
12.47			-0.111626832
12.48			0.030100248
12.49			0.357059627
12.5			0.478922981
12.51			0.57153913
12.52			0.60931677
12.53			0.573976398
12.54			0.510607453
12.55			0.378995031
12.56			0.184013665
12.57			0.067999752
12.58			-0.058616273
12.59			-0.266880745
12.6			-0.464299379
12.61			-0.393618634
12.62			-0.140142857
12.63			-0.026566211
12.64			0.005032957
12.65			-0.11918236
12.66			-0.241289441
12.67			-0.442363975
12.68			-0.649531677
12.69			-0.717775155
12.7			-0.662936646
12.71			-0.425303106
12.72			-0.092981739
12.73			-0.143798758
12.74			-0.497202484
12.75			-0.878634783
12.76			-1.072397516
12.77			-1.303937888
12.78			-1.267378882
12.79			-1.037057143
12.8			-0.839638509
12.81			-0.783581366
12.82			-0.748240994
12.83			-0.720212422
12.84			-0.49232795
12.85			-0.187669565
12.86			0.157203727
12.87			0.475267081
12.88			0.854262112
12.89			1.055336646
12.9			1.163795031
12.91			0.853043478
12.92			0.236414907
12.93			-0.532542857
12.94			-1.133329193
12.95			-1.596409938
12.96			-1.742645963
12.97			-1.681714286
12.98			-1.572037267
12.99			-1.425801242
13			-1.267378882
13.01			-1.377055901
13.02			-1.462360248
13.03			-1.486732919
13.04			-1.389242236
13.05			-1.124798758
13.06			-0.929817391
13.07			-0.631252174
13.08			-0.448457143
13.09			-0.378995031
13.1			-0.408242236
13.11			-0.439926708
13.12			-0.435052174
13.13			-0.236414907
13.14			0.09956236
13.15			0.344873292
13.16			0.772613665
13.17			1.230819876
13.18			1.681714286
13.19			1.767018634
13.2			1.864509317
13.21			1.779204969
13.22			1.64515528
13.23			1.657341615
13.24			1.657341615
13.25			1.620782609
13.26			1.608596273
13.27			1.547664596
13.28			1.437987578
13.29			1.02243354
13.3			0.449675776
13.31			0.194981366
13.32			0.047648571
13.33			-0.000665374
13.34			-0.045698758
